market_id,timestamp,open,high,low,close,volume,source
FIRST-CUT-BY-JUL-2026,2026-01-01T00:00:00Z,0.39718253523170965,0.4126095122574096,0.3880525932511058,0.40052217077348395,622.0,mock
FIRST-CUT-BY-JUL-2026,2026-01-02T00:00:00Z,0.4015890275743319,0.4192247701251884,0.36681554598990707,0.38383326244602345,860.2668999295261,mock
FIRST-CUT-BY-JUL-2026,2026-01-03T00:00:00Z,0.38541296682139314,0.42064649286204253,0.38180915239667207,0.4010960892645017,865.1539218217389,mock
FIRST-CUT-BY-JUL-2026,2026-01-04T00:00:00Z,0.3980707136062196,0.4237782535308788,0.3802767664003435,0.40209521538758625,746.9895134770147,mock
FIRST-CUT-BY-JUL-2026,2026-01-05T00:00:00Z,0.3974100172897072,0.42037160056956885,0.39659710488913563,0.41586738973101667,676.266092121165,mock
FIRST-CUT-BY-JUL-2026,2026-01-06T00:00:00Z,0.41760801385414836,0.4410917175466764,0.39950303870021947,0.40938546033171025,783.783152791677,mock
FIRST-CUT-BY-JUL-2026,2026-01-07T00:00:00Z,0.41111014475945973,0.44217039785335704,0.39021127370147274,0.42567205878166753,787.4391813994873,mock
FIRST-CUT-BY-JUL-2026,2026-01-08T00:00:00Z,0.4247571639226637,0.43458671877701377,0.4042474234231961,0.42289781006154153,592.290984641512,mock
FIRST-CUT-BY-JUL-2026,2026-01-09T00:00:00Z,0.40234691277030793,0.47923006508954336,0.37047924080626043,0.44574654684987963,960.1848414600572,mock
FIRST-CUT-BY-JUL-2026,2026-01-10T00:00:00Z,0.45098908552668554,0.4640622075270211,0.44319632460121294,0.44934367336569797,756.1655181898201,mock
FIRST-CUT-BY-JUL-2026,2026-01-11T00:00:00Z,0.4881630106227901,0.49088921627640075,0.41664194411207645,0.4233076705031295,982.4320343508216,mock
FIRST-CUT-BY-JUL-2026,2026-01-12T00:00:00Z,0.427203110626377,0.4728643141417668,0.4111266444810249,0.46665309893859125,1107.145141225541,mock
FIRST-CUT-BY-JUL-2026,2026-01-13T00:00:00Z,0.4470471000443508,0.4552636049463864,0.44257883913497686,0.444130145829812,989.2754373053513,mock
