market_id,timestamp,open,high,low,close,volume,source
PAYROLLS-OCT-2026-BELOW-100K,2026-01-01T00:00:00Z,0.35908780521459804,0.37997065192146634,0.34173459534390405,0.3782683554746677,592.0,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-02T00:00:00Z,0.3868284762442638,0.4095215139246404,0.3556603765601965,0.36762260178037465,694.7490443315165,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-03T00:00:00Z,0.3725676636895951,0.38037621356126144,0.3331836903173832,0.35179491990517114,874.9321825024421,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-04T00:00:00Z,0.35672354525630184,0.3657336795224835,0.34694413364752125,0.3555220906211505,736.726048591752,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-05T00:00:00Z,0.34833639415236606,0.3634018304965091,0.3272128542377208,0.3573815732470243,545.3137915104859,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-06T00:00:00Z,0.3686625445771912,0.3720259739523591,0.3412704329839316,0.36937265810736253,801.8930183240587,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-07T00:00:00Z,0.3706355194769366,0.3811540422241041,0.3216500649320382,0.32631203810311094,1252.7274400510191,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-08T00:00:00Z,0.329301993772072,0.3681823021973692,0.3078880204625046,0.36297156008581327,1076.914263792428,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-09T00:00:00Z,0.3572908431647783,0.3700666197433037,0.32619585828321435,0.36195246151636973,605.2291828333225,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-10T00:00:00Z,0.34796681121611833,0.3676841361071883,0.34144486145547154,0.34619749663006455,769.0595786356621,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-11T00:00:00Z,0.35874196615557746,0.3963760530002589,0.3384929336097526,0.3875748533257366,1130.5282803480645,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-12T00:00:00Z,0.3869434915289639,0.42590910299134077,0.3692937084011576,0.39251203669280776,716.246200404854,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-13T00:00:00Z,0.37803807062096906,0.41421506638234873,0.35581057537980826,0.4127787605308893,880.2006860569784,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-14T00:00:00Z,0.4315585672491612,0.46005159315835886,0.4101049636457701,0.4393776669396894,1058.186876905601,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-15T00:00:00Z,0.46227588080133053,0.4766159626959514,0.44491751359492276,0.4559121338082344,709.4136024225404,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-16T00:00:00Z,0.46051842866291026,0.5043721074659147,0.4460493002595295,0.479814304983687,836.8260541054308,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-17T00:00:00Z,0.4925251066565682,0.5060937776731247,0.456722718083043,0.47126247412153055,708.6219703458772,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-18T00:00:00Z,0.4758119011934461,0.5315486274918269,0.45382222610598827,0.5167345850166243,1241.6653307411248,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-19T00:00:00Z,0.5214598765968249,0.6024999200151773,0.4971383119975079,0.5736299971525335,1369.7449456309105,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-20T00:00:00Z,0.5655197366850832,0.5833808840256294,0.5142192412468305,0.5259246451862953,1223.4642235948577,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-21T00:00:00Z,0.5125720882749667,0.5536484847151444,0.506469487560286,0.5435625800731833,781.655218642655,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-22T00:00:00Z,0.5534543065079517,0.5725222574741137,0.5319384472122886,0.5685364402481672,894.6863220998072,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-23T00:00:00Z,0.5762988837583748,0.612042983390908,0.5732076945369974,0.5966224683555962,1022.032337289148,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-24T00:00:00Z,0.5955414551540972,0.6232449610500138,0.5528976489085605,0.5872470670839954,799.504815259209,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-25T00:00:00Z,0.6140513923767935,0.6267706026281727,0.6015215842893524,0.6121514214813429,853.85225276817,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-26T00:00:00Z,0.5967567250816154,0.6121460225546499,0.5676573039457706,0.6038989067961282,712.0301762225765,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-27T00:00:00Z,0.5807581502875243,0.6190857622894836,0.5643636722906427,0.5895897927079312,875.7093690583642,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-28T00:00:00Z,0.5986516502427243,0.6099597028644589,0.5690720526005566,0.5845608275948411,728.3475813570817,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-29T00:00:00Z,0.598182555623495,0.6005711158264048,0.544126355463087,0.5578771375335297,941.2042807357359,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-30T00:00:00Z,0.558946607270855,0.5813926943378476,0.48906705696236263,0.5016280595248606,1245.9889361040302,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-01-31T00:00:00Z,0.5162221791948712,0.5372647463979385,0.4487973175934194,0.44999277400823834,1122.6234261994666,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-01T00:00:00Z,0.44708176352492035,0.4616152546397171,0.32425393922382606,0.3321903892989424,1977.6286165115512,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-02T00:00:00Z,0.3367016223117858,0.34548592105480846,0.31966849569842876,0.32441331943156837,597.3248384084884,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-03T00:00:00Z,0.3224268051646932,0.32968702494105323,0.2606180663988045,0.2644181613964706,1348.9418964211732,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-04T00:00:00Z,0.28759183473125344,0.31256976423922855,0.2518237609388068,0.262004298264649,758.9663575818595,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-05T00:00:00Z,0.25420310112639766,0.2589859417096315,0.20852387971170536,0.22441662527749162,1146.0520758458883,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-06T00:00:00Z,0.21832722197721605,0.23131338635249965,0.21014740895820727,0.22292259494304817,648.9283640133215,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-07T00:00:00Z,0.229406112996381,0.25804177832922076,0.1672569808821606,0.1950217449967731,838.8101993553007,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-08T00:00:00Z,0.20017467239783115,0.20859884012033736,0.1624530462829964,0.16805405514111635,997.612278267881,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-09T00:00:00Z,0.1674889677620799,0.17697636254393298,0.15822050062857765,0.17162843257988,743.8925292651638,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-10T00:00:00Z,0.18136860075982458,0.19163328504731353,0.14298334734252985,0.1484545389736538,989.0867232747146,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-11T00:00:00Z,0.1592504956988012,0.1602316632622532,0.1363076183956657,0.15267778158569076,795.6789113444436,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-12T00:00:00Z,0.13689197068225964,0.1531533263759697,0.12729257162024296,0.13123135368510286,887.3571348070548,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-13T00:00:00Z,0.1440459075411466,0.15103906361906805,0.11279569767297815,0.13097835216598375,584.0360182294294,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-14T00:00:00Z,0.12655075661295492,0.14219938361937087,0.12217262353382691,0.12827405071475254,681.4516174147745,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-15T00:00:00Z,0.12207844497465037,0.14963671542257567,0.12158698244632461,0.12672712192527802,722.5631454736942,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-16T00:00:00Z,0.11778497121369923,0.15642613278302125,0.10406385305687332,0.14493479925174066,813.4921279175517,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-17T00:00:00Z,0.15214982008649705,0.17913482812108714,0.12702051237504405,0.17501115220181607,1101.916235400905,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-18T00:00:00Z,0.18565127380131352,0.19047705472395765,0.1658597782475151,0.17718983019472326,762.1441359148863,mock
PAYROLLS-OCT-2026-BELOW-100K,2026-02-19T00:00:00Z,0.15761733575133227,0.20314991476864847,0.14325420577124603,0.1965372194472851,936.1686710307422,mock
